ID,Name,Age,Region,Num_Departure,Profile
616,zQkLnEnvV,56,Bedok,09,nXIPqhyUGSBUcXIYESmqLBAfmHrfOUgYVYduWfknqPbKXlKHEWZFYDDVJfybrfmJSCGhbZMlzchSzSkVKHXIbSFhcnDHdkOuGbdEKdk
617,mkiKo,56,Jurong_West,02,SCiMSKdPWevrRfLsHWagnQdcqrQhJigbgoFDJbHbnkPUKCyMOuwDcwSugXHvAGPdUFnIBvkhzDVZimMCeVlCrbBeMLwgaDczuKBZAzAMhoFvUcDDWDIEigzwCRqOUrOsGLVXFhmMWcJ
618,ajzymCVY,56,Jurong_West,01,ySZFyKVjWRUcWaXkXlJqozyjWEMePRyqOgkZcZnFXyAjYEgiBIvvdmaGdXWqHUrmRluZiWWJgjPbkcAdbyLCcgSaQBmcyRULsKyEsHMDIkQnGaXZgVjQagXMrAbkzmgyoBkziQcSXWCEaIB
619,fbBgrCFeiH,56,Jurong_West,02,AEzBGkKRGdCmdHghJBJRADHSvjzVvHPPuJksLhcSmKGgjeokJnauQKOHsZiCgJhUlzIIAXzWnBJSGwSnkirkrSfonkUaDqkJZfdjcrDPSAgUyOdJUuc
620,HZmFLulZd,56,Jurong_West,01,biJoPOgmWfBYEDSzgdBXGoeMwKFkDoPyMLJbkHQvLdWQIOOXFckdzES
621,qcSaH,56,Tampines,01,MYcaPjPBHSsBaJPPCFkKCHeLuFlyvCczeoVErkldleLJKDIGDBkhYlLZKvdcQZekBKAlkMkAOmkGEJHcquSBzSzSAFIXknyMkGeFgkQlIXVhodHdJbyOiMZkVFFUjmEjKjGnOMSOaKryrU
622,VqyylIoSQ,56,Tampines,01,heSCgnRuDGwPqEkizEUinRoQOeGySjuYAbHrXGaGvrLfevzSRfIJkRlmrSgCskqkDHPKCqCvaZmuSOGmwPuMlWwiWuGdodFcjQzVWQsVSSnqlRUkUhDOwiJZuEEaCCJKkLrcIF
623,mjaeuyG,56,Tampines,01,UkGLyReVhKEnezfCdHOgRjwjvDObFelOlXkuIkklcnkIrYnfLZKrkqVSYeJsSd
624,oAnHOI,56,Tampines,02,HBvqKzWybWlFUqgKSgLhXjWnoihjdJWEGJoRfKdcsRhnBqKbfosonLFaBuSeSRwBGWfGbihyXuG
625,rCrSLMe,57,Bedok,02,GnBXagqKuPhWMGZSsLLsBlYOLZsGYgDbQigSGYvknlUKaPhlhGeIXKnXCskCOajeYbXHEcWHwZSzoqrMzRmbArLSzrglbcVgRvkqVPfe
626,iamPr,57,Bedok,01,SAEnVDYyyqfCkHOLwkyDUOsSEIaukqgeSgoYZfqmovognFRDblqjXOmMYGvvjeAvZODPldgcgSimYsBFkhaAqrnXHSfLABnbeQiuShzFZMDOUiYrMSalUYSsrBEJO
627,AZojP,57,Bedok,01,IInSEkJWozmSZyAVqcGVOyISJkBwOjFeurkZnrfVjakCCvgSDCEykDgRjheeCCqcbkLjEqZz
628,zmXzSlklSe,57,Bedok,02,AqGacPDiJoPHqYErrBSCzXJiIdWCaezSFCLnXolRkygOhsRivWwZfADPWLLDzLaVVLCGhICSEGPrhn
629,LhovmlKWma,57,Jurong_West,01,iglLKYdYzeASoMwgJqMPlPEvbPfPmYHAbwCShXAPAEXjvPaSumhAIMXSnCZAFMorEGEgBdQrISjhkwMaAIRsSnGiMaKzHMwdCAUJASlDujzHaEsubGrVkrnAPBosYrdsrEKHjnGbhJicQhP
630,DqJsZ,57,Jurong_West,02,ZkzBUFkuggMPJyZdaUrWQFzZVncuLvmXgEUFdAWzDGljcZzlbZZXPfhofHQyDSlabWQuruXaSHsdveqgqaUmUhiMYCIRBKQUdjASVhqkGMKWwHEvwoRmkoLAlwBMWkQKSvCknEcKhkgQi
631,VrIZH,57,Jurong_West,01,wewbMkObABgsvnBgZZsEhKlFCfDPcyKolvVeSVvFvkgYnqaUvaJSKulvZLdRUsMfiBeqcsJeZQQMgZzjXYFSIbfwKCWKciHCrLGHjIqnuRIPIzZeHFaOKKCBkZuKcEjW
632,JqPkO,57,Jurong_West,05,AkGZusPLqmCZkoZVaIYDCozyRFYlowSCgYcsiRGcPSXmvUUqoPZXH
633,lDGIsoRE,57,Tampines,01,gGfWGAMFsZjkLXsSkSZUAkCdefKUSUfVAoEbFVZVzZknlVCPreDUW
634,OXlLb,57,Tampines,03,hwhaDgXfnoRoUhBMeydkMfFgcMwuGkPGBGobRSCLDvfyzkdkEdysUOlhfskKuvJIkqjC
635,SfKMgRw,57,Tampines,01,QwPmFSaiFSkhbkVDoiJLZkilvIhgPBVyLLqRBzbvJCVEavAjSyuqbzeSmsKhUYdBhhshRXavJfklJnSRGgHZliq
636,AbHOPzJE,57,Tampines,03,mmeavyClmkUvFZgZKvfJRrnshkwkzDakXYjRbjJyQfPIdSlyUoCnqGsgPJkRnLPCLuhbCPuKgPGPQCwgHRhABkbECkldUbQkgoveWeKPylVdGqWkWziSWAKcDhZgjQJLdoJWcwARvbcXrYOnY
637,GuWSa,58,Bedok,01,cSoSAEyvzZhZbAvFKVjYuFOUVfBaEmqOkwAUSkogeUOQCZlHVRhoSbzIUSuZuOXSFvKmkVauBIKArXfCjcnUuqZ
638,vFkLCHGGj,58,Bedok,02,lJwbafRfOzXgamKSQYeUPSfvWqIqPLcJLaOaIVDPWVwvjMMCCunuvy
639,ekvEBHO,58,Bedok,01,vozZFZBkUyiPVLgeagSYYMUechdhOqnZSMOiIAwcqQMrjDKosMXcjBUHcnyQyFLgLarUgBQevdILOdLEhqSXVzoRZwwoyJlXAkFkGJboeduwGYjMjuhWHkFJcaL
640,IbJmWRshrU,58,Bedok,01,IwusZCSmnWPyzbzUsCUDPhqZeUgUlkkCMQJgLPIBsVbQUbWWmzaDwbgv
641,VwiQHYgDIL,58,Jurong_West,03,nmHreESeusynfMuLVdEjVBFnAuSAkQMqeoybdCyQRWVhOrBsyOZ
642,rccqW,58,Jurong_West,04,QafSUmglKMfkjYMMVgdjHrJAUqYUkYfAOjJsCrhQqPrVVBCSXjqwWAgJSPXeByULEEImoIgASSUaFGVddekCVyVXSwCnLeuSEmBassVAgHEUwzGKbejhVOyLKBQKqkCwsDRhWCoHwIOgQuHFMmUub
643,YHCPe,58,Jurong_West,03,fbkiSIkkSHnRcsVnbGkkDzQSjFWbzGRgiSyekXleQidOZVZOhqXmOaSnGwzZoAmAienqXWkjHOJjFyVLVAuhUKkibXnaiiavrWzwAIKSYQQqkoSPHSYLoMFWzhykqVBksfcy
644,mijUOuEjEE,58,Jurong_West,01,eVfcVaUkHQXgbCDVqJzHXXJMrmmSaAKUcqsCFSBLhDsziMDoHhkHWhlIUwkOFHeOuYbsMkjBoarSonhRZUJbvXHeqsogUHKYvlV
645,IyyGAmod,58,Tampines,02,bShjPLCsCgKejwLQFVmzyDbRGByeWzkUBkRUBSjRSwUSUIRwqPZYnVmISKlLRISKmbVwOleGlVMCsEGwiHiuenaOyLvCKFVLvCUm
646,IaJMVS,58,Tampines,02,RqknQCMsksQUPzOEJJBSVrzgjJSEXgCzREVilZhLsVIBcPckMvslgmFWlRAXDUhoPcnBaBrGQvAYVQHkFLlRIERhrkrWJunoKbbkdIK
647,fdXoESwsi,58,Tampines,02,bUXEUwfhKcdkuSijSCJKliwvPIFoSgMFYDLnVicYByFfSksqsEnXPDkZwceCibmZifRr
648,riMazOzg,58,Tampines,03,yAkoEUKUndnwlYcYPgsYRywClJWJBRwYqVWOklaBvEGqSnRUAHPeWbGvzwzoWGgldJLMVRmQWBld
649,kMOuMujVK,59,Bedok,01,msILVILfiLfabsVycwibJRwfKasssozWailBzoMRcglZCJSyrBgOJDjSbJcgeIZDraXhWQCOVgXhdMsCeqWZqvARZLBjHPnmIiJKUDnM
650,qzJVb,59,Bedok,01,WZzovjmfjrPzCvZWygwGVIOyAzXkGGeihUKeyGVIGjElIzZkPvqoIkcshjsnaIUMnoafJZyRovkUkaguoCcWaqaOqcVSLeVbivvriMqvgiRyQkPuebUESljgmiMwl
651,WaSlwiLP,59,Bedok,08,kPKoCSDUEkivzmfVyzingXOjvvBMAoSBFZEokvzPzSuoUPvhOLClUeLEMIWvmjWCFk
652,SbJqm,59,Bedok,02,XFIurdGjncEqkDYuIVLayoEoKFqyHSXhmWeKwMOmhZsPzAdFlcRuKeyyjCnsHXglSdumgjFiZbCWJeauAwqDZieuHEoSF
653,SbByZ,59,Jurong_West,01,lXQKSGLJoiCvjADBeGPnXBGXZMePHhJBDqkXoRUjwQMEIraRfOyGGzSYZSkZfYawkRCBrvrJLkEfVCGUAmabIovgSbRqmwLLalcJjiISdXPajMDUBbFQLCCAVjJVgXEsVqKRRLUDjuZzAhoVJyVMPP
654,gLhSG,59,Jurong_West,01,SmozaMlevEFlYCdkookDrSfcRAKHKHYcdSkucRlJdeEfRyjGEqWBPZg
655,mqvVyqe,59,Jurong_West,39,UbFrGJySOSGEjLWBJqkzuHujzcDCwOVIoDovmWSYlKAlWLFzUKLjYqbzBrycnHyKwlHkShcueIKbSgUSoKmWsEXLrJWOcaJSQJDroEUCRkuvAHXJRukFeicFS
656,IqGihUF,59,Jurong_West,01,foMOFYeBnKwWhcoOSZHrbHlXvuSZiLOjASBkJriIAHeisPyYSnwauBFKmEOFDSYJUXIHnPilLn
657,bjcaWYI,59,Tampines,01,SYWoLXlkyDmOVlAYazKfsJjMMDgbGKiyGAJSMKPoRuEELVMahvL
658,MHfAfZ,59,Tampines,01,lEyfCOfkhvukgZFGQyGVqerVWrkuUijVobgXRCRAEkalrHHuVaHqUKgUyePiSJkcXBlVPbnjfmAIqbGkAHscSfazlvauClv
659,zAKcj,59,Tampines,02,nriBclygdecahqVloOhkuYhdMhmXJukaQVLEYgghSEQLdeayhXZShmWEQvOYrHnigdkjjGMSnucdaDnCRbshoERfMsubGSIWlAeHkOhjSPJ
660,ZUQIqR,59,Tampines,02,GJcRZeIERqzHDjVkJRrBHaXJdvoFvnDFHRPJSDojLHgQOaHkWyBqdXqWDznovuDhKzPvZffYgRgKqBJfzfWPFsmwhryCeCyuJkC
661,HkmdaViVD,60,Bedok,01,fPuBqvMgSaiSyakMSjJWYIasryojRKqYvRGMEkLZJRKQRJGkddWAbMjawMHbFhLufWmKgieglCRrImYwooFwrfoCzMqnQXoAkaVY
662,dfjAIfi,60,Bedok,01,HPFeAqbgqoQYhsXoOBkwyLCMrVyuPEmrjsvuAHhMMQBzhfmBnIkwISkimMHQAQuwRGVhjLvJkFzwMaslEIJGdFEKWRGrvraSaHfYOamnAHllehozEqvr
663,ibzZYd,60,Bedok,01,lZckmhAgkfWQjDSEMgASADSkYvPidIIwbrlUJnZEDmPYFMQZPJqfgwjoiRdUY
664,HlsBoYq,60,Bedok,01,DMOaDhQhIsfuCLQlDklokvOLMlJURcIGgkLmFjrAKJHyQlwUoMkSDDEMW
665,PwwZRS,60,Jurong_West,01,KoqAmIOEavOzduiQVakMCFAAbAZQVPzecjfMnwRSGRWBACrBvhiiMkSudchuzIKuSvnXBqHafEkWMSECAemlsyQEqusPAMzOKjachsWyQkhCAvWfHfSISkCRwzB
666,keigLP,60,Jurong_West,04,aXEXdQGhwPPPbKHeeUHdYSSOYZSCnfOCfwsddkYHAWWADgKjaRJXQoU
667,WBdLw,60,Jurong_West,02,usASAaiSdJPlGIXgdzzScczdAGumbqCIrLimbWIKZFiHgGZusSdUrSjYKzwUKrFVRhDjEUAvuwBleEGelJZHJaGjEDVCoCBJwgFSDnukUqDudfbwqXzXaHLcWDFGvsAeUksdrBDoPvAmYSXV
668,QYvIUCsk,60,Jurong_West,01,leSSbhrZKdKQikryZuIbMhDYEsmYhcSSBHCvAzRoMYPliUbKZUYSmIHiRqIrbQkYUeVbfIkdDgEGvujQXyOWBZeDmkqZIBJhuguMLBFVruXjdUhJVvomYykduWgAfAws
669,GILgQsCy,60,Tampines,05,gRbSvGMQEghudJwfgVFOSXdwmbKRFnkEVXqSnnLcLLMIhibIvqECiZsKAoGiOkvLwrhvOkFkyoVHvzeyGZyifLuOOKadwsKFdSRMQIzssYwAOKIgWGdEafGcwUiaDEgrIdmFCXbeYJUqnAeEnb
670,qEjQEZnhhL,60,Tampines,02,PjdWrMdGEUJjsudBSbiqZqiGdBODuvgFeFvhVWzAoBhnHmJvSLlqvDEuGsoyqkfLojqwIcHQDgOjOsUDAjrUnnhIsYcICDumUSSXZlaMZGHuPCiMeQLFPHUDk
671,IryIAB,60,Tampines,03,kzRsSvAdjuMeaheIrbRJqkIleIewUKDzJjkkuCmnacgIdoEwZXrqPilIKmiqglhPqudqDXMrOwirUUZUwjizPllZKjaDujZhhMYgGPSzcQHzc
672,USmhR,60,Tampines,01,EHqbrjfYGqZBJUnHEjWQdEfYXWZFSWlESYsMljChAcuoVzokOHrSrzXBnSwODdIVbbJaYmLyqiomUEMdOVzKjMzhrkqAPLsCXuzqYBSchWgHCm
673,kbsuSsLrWG,61,Bedok,01,hklgusvWROZSdFEdXLHAeEZuAkkcvyPlEWaeJMyRySCOFWLXbMsRBmkBrKQckahZSYqKYgdCqyWFaOMykAzjWMFD
674,giwnSAr,61,Bedok,05,woZawflYfQsroJKCgdYCSlhiyuFawKKEhgGCWhgckRBLqORVlKwJSMqgKPkAarDrjDfkwGYccasLBcMGHGLuXSrZPJjEIvwwCklvOe
675,yAUBnX,61,Bedok,01,LnrjBGXJyRackbjkkiiXwCUyIsCShXoJrgKubZFuZnIamnAyJUmkckykVfuSkmPPSGFXkAkgGSSlXnvLlLPgUdFRWOJzkOYigwuZVrBviGqJbJ
676,DvQeygmMH,61,Bedok,03,ZwAhDPkPbBbhwDzekFybPFeJEgKCZPOgnhWucheOyhufkabmVXmwkSVyiyroCEHzAasyjWzLQfRCHnVPIjfCdjYIFMouUwVUoDQcLrbRs
677,kuODC,61,Jurong_West,01,ArBnUPvhWIanOsuZaqzVSUkDbazrvDwdChrigGrXSoBvPPbkhWQdFuasulEqKGVbRdqCuCnXmBdCUyHcjSHRD
678,enzGZOk,61,Jurong_West,01,KZsKzkhcXQgdDgUkbCmgkEASgKoYfkBziznWMuZWwiqWVXcSeYaWSOsWzzovBDaKaorSQczSkPVzVuiMAonFXqZqdZwmvLSQWMSGVnaSQYEDGQZosSSn
679,AwvXrERsM,61,Jurong_West,01,hHgWsSfaGOodSuzgHVnXhoiXzCOBvSMiKkEmiRwFCmMDCsFlLGMaobvwlkbZbWfqXSdRUHMfsnP
680,Agfvad,61,Jurong_West,01,lyDncGSUGgDdSRQsSknIkDJZPBhCWaSFASACLbaDqEHrDFbYHoZZegRbUOLEeJPDsJHwdZO
681,uvraA,61,Tampines,01,cuJbkBwzXDsDAkzgcAjHVwBzQBFUknOwzGJyQwwGWVWUbjPcgYlDvjOehnSeuqKEJwSZPYEQsBzUcerivjQqYeCWIXDbkaHsBjIeJEDrhnVqbcKdL
682,oznKSBdv,61,Tampines,01,MdCjrRkJRvBJdyfDoASyQLKugOfEgrKgbsOqbJChWoAijEkJAfHzaqSVwHHbdKzcsKDZXZDwBSIBKLRnkhubVZqaifJOh
683,XlXaRBy,61,Tampines,02,LZYlBmyJsDWXUszuwkkVleaHZAhGiiDrElvKrdDkPMUcfJaEHrLPfKorqb
684,lWwUSumM,61,Tampines,01,OQaeCyeoSOrlAsqmzIQDOeWAFJSWADjKGrwkvKfqraSSSVnwiZqWqSySHXZHDbssbFgLynDvQcXHlArnPFREsllAMUQMg
685,bCSan,62,Bedok,04,uRVaRUFVGIQXHSWSnwLHMmZmijzVgsbRmHdhcLCMfEmmforrIKlAfGACXZES
686,kSMWcgbD,62,Bedok,01,bSzGnUOHWdlmPlfPSVqfEkshJKYIEiMqIHFzYiHhPiXucFcljwVgHjIdwmiVinyoVHQyABZIhPLzAhmovDryijLuSFsIZJUQwKyVJzCiF
687,dwPgMbZ,62,Bedok,06,mDzoXhvfUSygSafGAczwYRnSYcJrkfJKCWSfHuskPfAhHbJqWlrvzIoydwkXLSUioHUZU
688,eBOracgH,62,Bedok,01,AWZAwCdbPDSXGhrYPcBsbMGIcrjkKKoKDAbWfKBsnnWKzFDQqIuqKnJVMwOEnBOoeSGfKSLOjyYwFZoMyyuSSBeGOCPYnruWAUAhYwMLrsOOcekSRhkVOHSi
689,sZszSu,62,Jurong_West,01,uDDkVyMkeSIBaVqPQydCsBkXkCUzYqjyJAFXkYdmMeiFsyLqDfaXhQQcSGcEPskSUXHsQilLVFRskHFa
690,ghoIUB,62,Jurong_West,01,WGingjKoiASAeyHKRHZkaJCoclRdUzqujUmAMrBOfYicSFzLRdEekFWUkmRSHSbLdbJGMyRXSSmXzIykCeZrSjWqlaSScURbzOhRjRFuCndeqFBYeeEw
691,PJrZldBo,62,Jurong_West,04,aKWoljjEDJhYucqoiAgWSrSQEiWYIoiZGBZkkRvXCSmMguKkiCkSODJwZBUwkqGzdedlDnILkhQVgS
692,KuYkOBhvks,62,Jurong_West,08,KbJXMLEUljObFMBdWSvonAuezIBVYgLrwifnAkcmdWiiKdPHShH
693,iZIOS,62,Tampines,03,JLjfybrRrEJhuazCfWCMiaihrhIhUhcMLbviWiPEqbSAOlkXkqPkrbyRdPdSfwDonoYkUoyMhaoBIAhswJknSzXPgBmiJXyLeLZzSyXrGbrdbhQEzXZafROQrEPLIIVhizVafXJUBaZMJCAfg
694,qzZHk,62,Tampines,02,DJAmMiLkBneIBvJySCliklSmKSYzYkdFYLMdihkZqrbgSXksGwCFgcmdQnqQfnQRFviZIkkodwHuzzrvCwgrBWOvJwLy
695,wHaLuw,62,Tampines,01,FoBYEJkckLowdVgKoadJkZeDHhXoCzukRUhfWdjwQSIvyKHvSRZZASKfkuqkedhSaSkhbrVUblhAbUSPkCDDccbYmSwPhFHInHCwIMvWSaJSRfQEBPobfG
696,WirJjPS,62,Tampines,10,MRIzlEkSrDsMRlSgVykJLGQQJLysjZIRLYeUgyoUawQabXyFCKgvSoPVqJByduSBQSdQMqZaRWWoYbLaVvZIAQWLGsPZdScOLiGzXGiUEacYYzYILzYjkwzJHnqkWjqWFL
697,vMcmabvVbc,63,Bedok,01,lJsUqjYlgRkXubyYfSkrLboJePYdJoGwUFPeCUSldSHrRkWOSmrjhoZQXPUZmrvqwIkrkAoqcZkYVRFSDScidSPedVLBGRqWQyEPZWPeadeRHu
698,KWZii,63,Bedok,01,BAGfIcyORriFIbaXkLzDSBQjgAXVaguZnnEKOWevujRUzRJkloaaaYRHZqegFbmGkkdjbQeQshDZDWXDRYGmRQayUMRSXXbHfcndARjSXQoeieXjCuDLaOmBJKJmMIysDJjumbdbCHRQ
699,LeqIJci,63,Bedok,01,UrkJelOlVdBvhderbzvyBFQWDhRQCzEUykIVaAIilZeSVlwQUdyDvJdOKOdvqnAvXwSQDREkosCGrBAAFeKbXXSMkcKXHVoiAkuyOSoLmJBgfulqjGXQHwBbWRY
700,GbRykPUuXj,63,Bedok,03,fmgqwHXCAayCkgQVzURwVQmyOkOReRCsHywHqCjfybZzvrmQVFJwGKIQeFHhMYoiBzDJuMgBsSsMvPIAKjIgfdSzbnMHbiQVXEeSe
701,BLbXvPBVGn,63,Jurong_West,01,qGCVcEAkzAEyZIGOmFWhRFqdbKCBuUXbSShunOGhvDrQyOZrXRDSsjdYEAHnrDogClZvQisCoqYVDiIZjnkZIKGkCaVMssRqPJldYniYyhMkjueIhmQhqQCjbrOkmvHslzISEEAkAYyJLKSvfvH
702,kBzeoe,63,Jurong_West,03,LRMHWkrMQzLdrwPfQcikPPHmgsKMJdkuaYHgofCUCyGlIjfAVsEdCgvKezYLGlIQDIqOBhhmBugPliyGSRQnyeyXMbvXcSPrYfjH
703,IdirnK,63,Jurong_West,05,kYVbJMfwrCyniqvMkOiCJojkwsgVEyKnFRQoZPmFEIXCImkAMgeznfHoVZiVUmMPfXeialdECGlaiifrqAdFBcUsEKsZWvAcFJsckGoBfAClUSkSHAnkKPhCUDMezjWqWLScWofqSOoRGcn
704,PXzKdiglqM,63,Jurong_West,13,zIaIhsqkhJyuKPdhOHRVBKaCkJSzWOffMZJEyDslVIBFRrzKrhckSAXkkXRJbluuSrjQDwmeFKUXUkgRqOBiLYSfkGZAJrfLLhmucXUCnWKYkFODiSMUasvrAkiABhcwlOBguDKCRsVQvc
705,wLhIu,63,Tampines,02,PUZQhYlmuuLhawguXRPOabSbvOraYUPhEKBdYCKjKBdMkWUYVEbGufZchBdLkHUSVgaMUJBDkiPoChaMOrkuELyWMkSsemWGVMWvFAWHkszPGikzGuwfkBiHdkSoqfdSLIoibkZbFLkXdP
706,KDHovIa,63,Tampines,01,ovjSEJnRsPrJKLbcIgUyWEVzGDraWHfCSKYcHSrYyykKBWOKPgOiQfhQLvuQGkHMIliESZWWaSrcQ
707,SnvWrEX,63,Tampines,01,VAYdvIEsuPLYAdPBaVQfkjISjOnRkwQYYcJBznEIlSSnCuhcVmlZPijIXFvHEdmhUqFEcLwmSyIdZryZDbS
708,sLqgESF,63,Tampines,01,rDsgWWLgJaZVCLZSDSjiblODLdsEFSXkzoLbbyGemGQaCehnhCLbBvYWzZyMjAROZrmyuwlJklHfKI
709,qzZlhkFn,64,Bedok,01,KoLFGnGURIyjmdrDWryGfqPSsDJHvQwaBhLikasqXXwOmPOHndWYhWysVonsXJedbyJvWXoYPVnosQuSkQsVEAkr
710,qnidjzLOg,64,Bedok,02,YDzPCnCSeoRDhyHLyrzkYLSsmwYojmOWAwUbRgwYKBwlViBkuDkboeuqCaWzyHiSskHbBbCVElAQDJaeeHcCdSIUSHfRZvFLlhzKLFSYkqQUlssVFEykKgBHPmmHwgXrLUcGHIIHuPrIvsJ
711,wSEqSAjuJm,64,Bedok,01,fYgrjSkyyArnPPLReeHLJUgdnMUgIgHgJnERZHJzmwqLVvsmkYYnlMEIwlaBQQCEkHBaufbhsRzSXSjiKBoiC
712,UDJYJq,64,Bedok,01,zqMQbMEoEkmLRMSCPRObECCYzfVBKKCrOQWKlnvHrzUlimFkSSrLDySeQVfGvcUKhgnahSMHuHAksWuiGwQXUSnDoLHDZAnXaPfuQQsYksskEWHyviCDfhDQqavgHRqiSrDPlkDYn
713,FBOkjdh,64,Jurong_West,03,AZcseifohILwwOvWveEBnnQLifMmUHPcXyPVJeYmJfAQaKgWAfFRKXdRULUMSCRkSQkVDnVOsSUXAWIbCIqAvskvGXPQkkySafwdyynUqgJGwGOcQKLfvIPvIgwIcnlkDGYaCassk
714,LSdsojs,64,Jurong_West,02,HGkRcHzojkdVBFAOEjusYSbGkCOSfHBRjzBPmUkbMLdoMHjEQeaVSdCkInEzqbEOrasYSvDQozIyeqsGwGkQsdmvMmvJybYCnzyukJHRPICDUwmPKvShSnegeuvruofsKKEeLgFEBRPVy
715,CKzydDQX,64,Jurong_West,01,UUvmYASacOAhvAFVQGkfVaBZrzcSJOqofcJuBlwXJiYiEWbhUkmGejsePVEqlJeAdSwMiocMUnrznhMfCFwODFVAPkhDqnkDzFmseYrgMRobaiuFUEFdqSqQEJYkMDQkMWwzVESabYD
716,lqCBJE,64,Jurong_West,01,CUgRODaSHEBCKVaFhFUBkqlJkSKASEdsUsabIzjbsDhywUCMPDzadzLzwqSzEHLOksjSUHZBJwXsVDujgclivyAoyRSfvMFIRzkRkEHrejkiqqiiMdDCiCkcSiVmAzOmi
717,fcOAVZBoI,64,Tampines,75,XeBhRfEQfGFGQrylIjzrkKOOOehCdGkmwockwwgCFWHqWQAMnlhsQDJockcK
718,fwXlZS,64,Tampines,02,kfPjrzyfliSyEqSWZfXdeMJrLcaBfEbfjERIXKvUkCBiFgBrHnwQgRVCnrhfnEFbbrjSbI
719,GPLczmKyI,64,Tampines,01,OSjfQOHoDQDiPAnOerXjHVesqbadceJrFOFKQoJqGOsWoUdEIGBGgwGKBhekeMIkHXajSoXlcVvC
720,qeuSlz,64,Tampines,01,ASCwHQbjYswyaFQdLEQdIGFeCAQrkfRrgkSmeoAYyJZYCMkfkAbGkPUBYVqUbZbnRqbkrudAJsSdOqSO
721,wcoJb,65,Bedok,02,UhYcXsIIXGwZjuCqOCSmCiLHXFaMVmiHyrLfIYfeCievfyOQPdXckAWWJvcDJGwRbJgEsgkZfFlLjFIGfzXdJMcoemgnVRYMmvoMZJLrRmBOkiGlkgfzQBIECwrBwAILoqWfjnkvjrYkq
722,WJqusHiE,65,Bedok,01,HMcwWSFPyRraQukgRSuCvJhVdVMEBrrgksKkrcRQzfrLPgAhZy
723,FSSmabH,65,Bedok,01,iMlvSvPKqBUDOvgzEnYrWkaheePzSHwHjJZJzdMvDRHEyqEQLJhaLehcKQfCXOvFbyEKmqgQhGMeoqfnVbUEOCWQHr
724,hZJZJ,65,Bedok,03,gBBqWeDZAsfghPVkQdOuWqYAhDkUgMJEeDWfghKgRrhrorkSoDjBoRrDCuaPMvQSsEDCwrbnDifvbwirjcYjROScDkPWnPRYDmWirOlzuJrrVbkyWDlbuuXCZWkYZAEqjAHKZUeVaofZujc
725,yrhPA,65,Jurong_West,01,SMECrSARPacbbFswFqXhlXvFyDqhPDzBrgeAJrfYhqwhgyzhAPCCnEobmiBGOinYGCLGXKSBOSZuZoQXRFGhRokEYIMqCXgfmXfbAYfQEorbBPhFAMMcFGBsPJLiJehEanOnyGHioRAQg
726,WEDSmlYh,65,Jurong_West,01,mJbamCSqrkkqeVBBLnASYcIkGSsBiOhnWQziqLFrJREKEdBjokYaOGrDiwVbcngVysiSGSilAkoDZkUiBSkcJMmnicSzeSaBSUmSVshSFz
727,RSlkreI,65,Jurong_West,01,rJOsgRoXqqmzjcgGPPGkEukMUuGSrUsuPrGkaFSnfIXQjjnkkcRdfZBuScWndwfZiUGLhMJadmyrKZIOAliBaScSvIsgawzlDuGnPLWsrCFWVnEeiMOu
728,nEeHrW,65,Jurong_West,01,RgkMOfCqbUIgEIRwPioSejOLnkEMQCQUGCzhoLFHXOXzUhUOfXHYAdVyZcsjfMOrVcSPIgKUaKYRH
729,BJGRs,65,Tampines,05,SrfkXvyDkrvKWZuGvkIzWbcgLfFiWSIyIJKyKoWniJvXCMuccndBDMJPzorwBayIugFAZVFrukiwGnZEdMXqnDCRvAHCWWSHnbBsBlCgrdmcWdOgGZrSafSVKZfSWDChKMaG
730,BFHYqGq,65,Tampines,01,SLFnUbzanEkOAgLuRnAIvwLRqjOCbwroMhaHmjZHFwjQZLkEqUKOGwBnUXViawXHgWqGAgALSJa
731,mlkrL,65,Tampines,01,ZCfWAijCuhFVMFkOwGXqDGKClZWiXSqHISCUvJwdycVCkfyWPSzIIEgqSDazcyGkFUsknRuoCPLYZFOiYe
732,MCydg,65,Tampines,01,fCGURddVEVAUYhsCLwufYwykouUaClDcleSHbOduQRrKYiJeCCXkleLhiSksciKmbk
733,osQDhdzsv,66,Bedok,16,DXfPquSqUZGdwrRbwbAAOUAGFnDRzacqeVoSyfSYXjqwrSsSEVYjgSoaeHSESEcuGECywzbGGklKGUMdCcFAinYZaDIceFyAGaBAOhJXLvnfGZZeiFLskIndkssOXbkHDoVnd
734,MXAaKr,66,Bedok,76,GObvUjesSbFFzbIqlLKSMjdXuAulIoEobomaCodnYsQcsOYCrIbXMgAJGSHzYHajkBvzPoYdzBKVFkDSkeKDkqAfFY
735,LPLIL,66,Bedok,01,DriIsmOgJUBzyJfhekzOkzBzLrcIcJMjqSyGHHnfrWmGzGjJULiwKyzWVGAUFgSsobMWqILzbuMJrQcUzicHrBCyvcnvrfgZYLUDkwPvdamVXWOfrwu
736,UAWkqdh,66,Bedok,09,ZuZJJlWqSiBImEUMwKQEqYgYiowbcqGqYGkZeXookzrBFXdVhMkHPbWnEYufJhPqJEcFfoivPoFwhJEvgjzq
